Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Ian Mahinmi,WAS,2017,C,30,31,19,12,17.9,105.1,102.4,2.7,5,0.56,9.6,8.5,18.4,13.4,17.2,58.6,60.1,13.8,99.32,8.2,2.5,5.7,2.3,0,0,0.7,0,0,0.06,6.5,1.6,8.1,0.5,1.2,0.3,4.2,7.6,5.1,4,14.8,0.8,0.3,2.9,1.9,555,14.1,0.601,0,0.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14,0.5,0.9,1.4,0.123,-2.1,2.9,0.8,0.4,1.60E+07,0,1.9,3.3,57.8,0.2,0.3,75,0,0,0,0,0,0,0,0,0
Iman Shumpert,CLE,2017,SG,27,76,48,28,25.5,110.7,109,1.7,8,1.4,15.2,2.1,8.8,5.6,10.8,50.7,53.6,14,97.4,5.5,0.4,1.1,1.9,0,0,0.5,0,0,0,2.8,2.7,5.5,1.1,0.5,0.9,1.4,8.8,7.6,7.1,22.4,0.4,0.2,2,1.4,1937,9,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,14,0.7,1.4,2,0.05,-1.3,0,-1.3,0.3,9662922,0,0.6,1.2,53.9,0.2,0.6,31,0.6,1.3,47.4,1.2,3.4,35.8,0,0,0
Isaiah Canaan,CHI,2017,SG,26,39,19,20,15.2,100,105.7,-5.7,9.9,1.76,15.1,0.9,7.4,4,8.6,43.6,48.3,15.1,96.71,5.6,0.1,0.3,0.9,0,0,0.5,0,0,0.05,1.2,1,2.2,1,0.5,0.9,1.3,5.3,4.3,4.2,15,0,0.2,0.9,0.8,592,8.1,0.483,0.543,0.191,1.1,8.1,4.6,9,1.9,0.1,10.1,15.4,0,0.6,0.5,0.042,-2.3,-1.1,-3.4,-0.2,1015696,0,0.7,1.2,57.8,0.1,0.4,35.7,0.2,0.5,35,0.6,2.4,26.6,0,0,0
Isaiah Taylor,HOU,2017,PG,22,4,3,1,13,103.5,121.2,-17.7,7,0,27.3,1.9,3.7,2.8,0,14.3,19,6.4,104.77,-1.3,0,0,0.3,0,0,0,0,0,0,1.5,1,2.5,0,0,0,0,5.8,5.5,7,17,0.3,0,1.5,1,52,0.3,0.19,0.286,0.286,2.1,4.2,3.1,7.1,0.9,1.6,0,6.4,-0.1,0,0,-0.028,-6.4,-0.1,-6.5,-0.1,305000,0,0,1,0,0,0,0,0.3,0.3,100,0,0.7,0,0,0,0
Isaiah Thomas,BOS,2017,PG,28,76,51,25,33.8,115.1,110.5,4.6,30.5,2.13,18.7,1.7,6.1,4,8.7,54.6,62.5,33.2,98.32,16.1,0.4,0.9,1.5,0,0,1.1,0,0,0.05,2.6,2.4,5,3.8,1.9,4.5,9.6,10.7,10.6,8.9,31.5,0.2,1.5,2.2,6.3,2569,26.5,0.625,0.439,0.441,1.9,7,4.4,32.5,1.4,0.4,10.7,34,10.9,1.6,12.5,0.234,8.7,-3.3,5.4,4.8,6587131,1,4.3,8,53.8,0.8,1.6,49.6,0.6,1.2,50.5,3.2,8.5,38,0,0,0
Isaiah Whitehead,BKN,2017,PG,22,73,17,56,22.5,104,107,-3.1,17.3,1.35,21.5,1.9,8.4,5.3,15.9,44.5,48.7,18,101.74,5.2,0.1,0.3,1.5,0,0,0.6,0,0,0.16,3.7,2.3,6,1.1,0.6,1.4,3.8,8.6,6.9,6,18.9,0.5,0.7,2.4,1.6,1643,7.6,0.487,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,1074145,0,1.8,3.7,48.5,0.2,0.6,35.7,0.2,0.7,31.3,0.6,2,30.1,0,0.1,0
Ish Smith,DET,2017,PG,28,81,37,44,24.1,105.4,104.6,0.8,31.9,3.73,31.5,1,10.9,5.8,8.4,45.8,47.7,20.1,97.18,10.7,0.3,0.7,1.5,0,0,0.9,0,0,0.1,3.3,2,5.2,0.8,0.5,1.6,4.6,5.7,5.3,5.4,20.7,0.4,0.4,1.6,1.4,1955,14.7,0.477,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,6.00E+06,0,2,4,49.4,0.7,1.6,46.1,1,2.3,42.6,0.3,1.3,27.2,0,0,0
Ivica Zubac,LAL,2017,C,20,38,8,30,16,103.1,113.7,-10.5,7.8,1,9.4,6.5,18.8,12.6,9.4,52.9,54.7,20.1,102.82,10,2.2,4.9,0.6,0,0,0.4,0,0,0,7.2,1.3,8.5,0.7,1,0.5,5.5,5,4.9,5.4,17.8,0.9,0.6,1.7,1.3,609,17,0.547,0.013,0.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-2.7,0.3,-2.5,-0.1,1034865,0,2.6,4.6,55.2,0.5,1.1,45.2,0.3,0.6,57.1,0,0.1,0,0,0,0
J.J. Barea,DAL,2017,PG,33,35,11,24,22,102.8,103.7,-0.9,42.1,3.06,31,1.2,10.2,5.7,10.1,49.1,52.1,25.4,95.56,13.4,0.2,0.4,0.5,0,0,0.7,0,0,0.06,1.2,1.5,2.8,1.7,0.9,0.6,3.2,5.9,6.1,6.6,17.5,0,0.4,0.9,2.1,771,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,2,-2.6,-0.5,0.3,4096950,0,1.3,2.6,48.9,0.7,1.7,42.4,0.5,1.3,43.2,1.5,4.2,35.8,0,0,0
Jabari Parker,MIL,2017,PF,22,51,22,29,33.9,108.1,110.6,-2.5,13.7,1.53,12.4,4.8,13.4,9.2,8.1,53,56.3,25.7,97.28,12.1,0.6,1.3,2,0,0,1.2,0,0,0,4.6,4.7,9.3,3.1,2.3,3.8,10.5,11.9,9.8,8.6,31.3,0.4,1.3,2.2,3.1,1728,19.1,0.563,0.219,0.268,5.4,15.7,10.6,14.3,1.5,1.1,9.3,26.5,2.6,1.5,4,0.112,1.5,-1.3,0.2,1,5374320,0,5.2,8.6,60.6,0.4,1.5,28.6,0.9,2.4,38.5,1.3,3.4,37.4,0,0.1,0
Jae Crowder,BOS,2017,SF,26,72,48,24,32.4,114.1,106.3,7.8,9.7,1.94,14.8,2.1,14.9,8.7,7.6,57.2,61.3,16.9,98.29,10.3,0.8,1.9,2.5,0,0,0.9,0,0,0.06,3.5,3.6,7.1,2.2,1.6,1.6,3.4,9.9,9.5,8.2,29.4,0.3,0.2,2.2,2.2,2335,14.9,0.613,0.547,0.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17,4.1,2.5,6.7,0.137,1.4,0.2,1.6,2.1,6286408,0,1.7,2.5,68.4,0.2,0.4,41.9,0.6,1.6,35.6,2.2,5.5,39.9,0,0,0
Jahlil Okafor,PHI,2017,C,21,50,15,35,22.7,96.5,110.1,-13.7,9.7,0.64,8.4,6.7,14.5,10.4,13.2,51.4,54.6,24.4,97.93,9.7,1.2,2.8,0.7,0,0,0.7,0,0,0.02,8.7,1.4,10.1,1.8,2.2,0.6,8.7,7.8,6.8,8,22,1,0.9,2.4,2.8,1134,14.8,0.546,0,0.335,7.8,15.5,11.7,9,0.9,3.4,14.4,24.1,0.1,1.1,1.2,0.05,-3.4,0.1,-3.3,-0.4,4788840,0,4,6.8,58.7,0.7,2.1,34,0.1,0.5,26.9,0,0,0,0,0,0
Jake Layman,POR,2017,SF,23,35,16,19,7.1,97.3,98.3,-0.9,7.2,1,9.2,2.2,6.5,4.4,9.2,36.5,40.4,18.6,100.33,2.5,0,0,0.5,0,0,0.3,0,0,0.03,0.7,0.6,1.3,0.3,0.1,0.4,0.6,2.3,1.5,1.7,5.5,0.1,0.1,0.6,0.3,249,4.9,0.404,0.573,0.191,2.7,8,5.3,6.2,1.8,1,10.2,19,-0.4,0.1,-0.3,-0.054,-4.7,-2.7,-7.4,-0.3,6.00E+05,0,0.3,0.6,52.6,0,0.2,20,0.1,0.5,14.3,0.4,1.5,26,0,0.1,0
Jakob Poeltl,TOR,2017,C,21,54,38,16,11.6,100.9,101,-0.1,3,0.41,6.6,11.8,15,13.3,15.9,58.3,58.9,11.7,96.43,5.7,1.9,4.1,0.7,0,0,0.3,0,0,0.02,3.6,0.6,4.2,0.4,1.1,0.1,2.4,3.5,2.5,3.2,9.3,0.4,0.2,2.1,0.9,626,12.2,0.589,0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,2703960,0,1.2,2,59.6,0,0.1,40,0,0,0,0,0,0,0,0,0
Jamal Crawford,LAC,2017,SG,37,82,51,31,26.3,106.9,107.9,-1,15.9,1.6,16.5,0.8,5.1,3,10.3,47.9,52.5,22,98.66,7.9,0.1,0.2,1.5,0,0,0.5,0,0,0,1.4,1.2,2.6,1.6,0.7,1.5,2.5,8.7,7.2,7.8,24.5,0.2,0.2,1.4,2,2157,12,0.525,0.37,0.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.043,-1,-2.1,-3,-0.6,13253012,0,1,2.1,47.3,0.6,1.5,42.1,1.3,3.1,43.5,1.4,3.8,36.1,0,0.1,33.3
Jamal Murray,DEN,2017,SG,20,82,40,42,21.5,110.2,108,2.2,14.2,1.5,16.1,2.3,9.5,5.9,10.7,48.3,51.8,21.2,100.7,7.8,0.1,0.2,1.1,0,0,0.7,0,0,0.06,3.3,2.3,5.6,1.3,0.8,1.1,3.2,7.9,5.3,6.2,21.3,0.3,0.4,1.5,1.3,1764,11.9,0.518,0.471,0.164,2.6,10.7,6.7,14,1.4,1.1,12.6,21.6,0.6,0.7,1.3,0.037,-0.5,-2.1,-2.6,-0.3,3210840,0,1.5,2.7,54.5,0.4,1,37.5,0.4,1,34.5,1.4,4.1,34.4,0,0.1,0
Jameer Nelson,DEN,2017,PG,35,75,34,41,27.3,112.5,109.6,2.9,25.8,3.01,33.7,1.3,8,4.6,11.2,53.1,54.4,15.6,99.39,7.5,0.2,0.5,1.2,0,0,0.8,0,0,0.07,2.5,2.2,4.7,1.1,0.4,1.1,2.7,9.5,6.6,7.4,24.5,0.1,0.3,2.6,1,2045,11.5,0.544,0.452,0.104,1.5,8.8,5.2,26,1.3,0.3,16.8,15.8,2.3,0.5,2.8,0.066,0.4,-2.3,-2,0,4540525,0,1.2,2.2,56.8,0.2,0.6,37.5,0.7,1.6,43,1.4,3.6,39.1,0,0,0
James Ennis III,MEM,2017,SF,26,64,32,32,23.4,105.4,103.8,1.5,6.7,1.08,13,4.5,12.6,8.5,11.9,53.4,58.1,12.7,94.75,7,0.4,0.9,1.5,0,0,0.8,0,0,0.03,3.1,2.4,5.5,1.6,0.9,1.3,2.7,7.5,5.8,7.7,18.7,0.3,0.5,2.6,1.4,1501,10.6,0.581,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13,1.4,1.7,3.1,0.101,-1,1,0,0.8,2898000,0,1.4,2.5,54.7,0,0.1,50,0.1,0.3,28.6,0.8,2.1,37,0,0,0
James Harden,HOU,2017,PG,27,81,54,27,36.4,115.6,108.9,6.7,50.5,1.95,27.9,3.1,18.5,10.9,14.3,52.5,61.3,33.3,101.32,19,0.5,1.3,2.9,0,0,1.1,0,0,0.11,4.5,3.7,8.2,4.4,2.2,4,8.6,13.3,10.1,11.1,37.6,0.5,1.1,2.7,6.2,2947,27.4,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2,1,19.5,34.2,11.5,3.6,15,0.245,8.7,1.5,10.1,9,26540100,1,3.9,6.6,58.6,0.8,2,39.9,0.4,1,42.7,3.2,9.3,34.9,0,0.1,0
James Johnson,MIA,2017,PF,30,76,40,36,27.4,105.8,102.8,3,21,1.61,21.1,3.1,14.5,8.8,13.1,53.5,56.4,21.5,98,12,2,4.7,2.2,0,0,0.8,0,0,0.05,6.1,3.2,9.3,1.8,1,1.2,6.3,8.2,6.6,5.2,24.3,1.1,0.5,2.6,2.1,2085,17,0.564,0.333,0.28,3.5,16.6,10,20.9,1.8,3.2,16.5,22,1.9,3.2,5.1,0.117,0.5,2.3,2.8,2.5,4.00E+06,0,2.8,4.8,58.8,0.6,1.2,45.7,0.3,0.8,43.9,1.1,3.3,35.2,0,0.1,0
James Jones,CLE,2017,SF,36,48,28,20,7.9,97.7,110.6,-12.9,6.2,1.4,11.3,0.8,8.9,4.9,8.1,64.7,65.5,13.3,97.74,6.7,0.6,1.3,0.3,0,0,0.1,0,0,0.02,1,0.7,1.7,0.4,0.1,0.2,0.2,3,2.8,1.8,7,0.2,0,0.8,0.4,381,11.1,0.655,0.717,0.217,0.9,9.5,5.4,5.2,0.8,2.1,9,13,0.6,0.2,0.8,0.102,0,-1.6,-1.6,0,1551659,0,0.1,0.2,50,0.1,0.1,80,0.1,0.3,38.5,0.7,1.5,47,0,0,0
James Michael McAdoo,GSW,2017,PF,24,52,43,9,8.8,98.5,103,-4.4,6,0.95,10.3,7.2,11.5,9.4,10.9,53.8,54.3,14.5,99.68,7.7,1.1,2.4,0.6,0,0,0.1,0,0,0.02,3,0.9,3.9,0.3,0.4,0.6,2,3.7,2.9,3,9,0.6,0.2,0.9,0.6,457,13.1,0.543,0.068,0.359,8.7,12.9,10.9,5.2,1.9,5,12.3,14.6,0.3,0.8,1.1,0.117,-2.8,2.4,-0.4,0.2,980431,0,1,1.7,61.6,0.1,0.3,38.5,0,0.2,20,0,0.2,25,0,0,0
James Young,BOS,2017,SG,21,29,16,13,7.6,97.9,107.4,-9.5,3,1,5.8,2.5,9.1,5.7,5.8,53.4,54.9,12.5,100.97,6.3,0,0.1,0.5,0,0,0.3,0,0,0,0.6,1.1,1.7,0.4,0.1,0.1,0.8,2.6,2.2,2.5,7.1,0.1,0,0.5,0.3,220,10,0.549,0.603,0.155,3.1,10,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-2,-1.1,-3.1,-0.1,1825200,0,0.4,0.5,73.3,0,0.2,25,0,0.1,25,0.4,1.2,32.4,0,0,0
JaMychal Green,MEM,2017,PF,27,77,40,37,27.3,105.6,105.2,0.3,6.4,0.89,11.2,8.1,18.6,13.3,12.5,55.5,60.1,14.4,93.62,9.3,1,2.4,1.5,0,0,0.5,0,0,0.16,4.3,3.1,7.5,1.6,2.2,0.7,3.8,8.8,6.5,7.9,21,0.4,0.5,3.2,2,2101,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,3.2,2.6,5.8,0.132,-0.4,1.1,0.7,1.4,980431,0,1.9,3.3,56.9,0.2,0.4,38.2,0.5,0.9,55.9,0.7,1.9,38.5,0,0,0
Jared Dudley,PHX,2017,PF,31,64,17,47,21.3,103.6,105.2,-1.6,12.6,1.66,21.3,2.1,13.4,7.7,12.8,56.5,57.9,13.6,102.22,7.9,1.2,2.7,1.5,0,0,0.4,0,0,0.22,4.5,2,6.5,1.4,0.9,0.8,1.4,7.8,6,6.7,16.9,0.3,0.1,2.4,1.2,1362,10.6,0.579,0.587,0.188,2.4,15.9,9,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,0.064,-0.1,-0.1,-0.3,0.6,10470000,0,0.6,0.9,65,0.2,0.4,52.2,0.5,0.9,48.3,1.2,3.2,38.1,0,0,0
Jared Sullinger,TOR,2017,PF,25,11,2,9,10.7,90.8,104.7,-13.9,4.8,0.75,5.3,6.8,15.9,10.6,7,35.1,36.6,19.9,96.21,2.7,1,2.3,0.8,0,0,0.5,0,0,0,3.2,1,4.2,0.7,0.6,0,1.6,2.5,1.4,4,6.7,0.1,0.4,1.5,0.8,118,6,0.366,0.383,0.17,9.6,16.3,12.9,3.7,1.7,0.7,7.3,20.7,-0.2,0.1,-0.1,-0.031,-4.9,-2.5,-7.5,-0.2,5628000,0,0.7,1.5,47.1,0.2,0.5,33.3,0.2,0.5,33.3,0.3,1.6,16.7,0,0,0
Jarell Eddie,PHX,2017,SF,25,5,0,5,12.5,90.8,93.7,-2.9,0,0,0,1.2,7.1,4.2,4.2,42.1,52.3,15.2,108.95,8.2,0,0,0.4,0,0,0.6,0,0,0,2,1.8,3.8,0.6,0.4,1,0.8,3,3,3.2,9.2,0,0,0.2,1.2,62,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0,0.8,0,4.2,16.2,0.1,0,0.1,0.054,-1.5,-5.9,-7.3,-0.1,277898,0,0.4,0.4,100,0,0.2,0,0,0,0,0.8,3.2,25,0,0,0
Jarell Martin,MEM,2017,PF,23,42,23,19,13.3,94.4,99.8,-5.4,2.5,0.29,3.8,6.7,20.6,13.4,13.3,41.4,47.7,15.6,97.69,6.9,0.6,1.5,0.8,0,0,0.4,0,0,0.1,2.8,1.3,4.1,0.4,0.9,0.5,1.7,4.7,3.4,4.1,9.5,0.2,0.5,2.2,0.9,558,8.7,0.477,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054,-5.8,-0.6,-6.4,-0.6,1286160,0,0.9,2.2,39.1,0.1,0.2,42.9,0.2,0.7,37,0.2,0.6,37.5,0,0,0
Jarnell Stokes,DEN,2017,C,23,2,0,2,3.3,114.3,114.3,0,40,0,50,10,14.3,11.8,0,100,79.8,11.1,102.7,12.1,1,2.5,0,0,0,0.5,0,0,0,1,0,1,1,0.5,0,1,1,2,0,3,0,0,1.5,0.5,7,31.5,0.798,0,2,15.9,15.6,15.8,40.1,7,0,0,11.4,0.1,0,0.1,0.48,11.8,3.6,15.4,0,150000,0,0.5,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0
Jarrett Jack,NOP,2017,PG,33,2,1,1,16.5,88.4,98.5,-10.1,26.3,1.67,41.7,0,0,0,25,66.7,77.3,8.9,99.39,5.1,0,0,1.5,0,0,0.5,0,0,0.5,3,1.5,4.5,0,0,2,1,10,5.5,6.5,12,0,0,2,1,33,7.7,0.773,0.333,0.667,0,0,0,20.3,3,0,43.6,9.2,0,0,0,0.06,-5.3,-4.1,-9.3,-0.1,1571705,0,0.5,0.5,100,0,0,0,0.5,0.5,100,0,0.5,0,0,0,0
Jarrod Uthoff,DAL,2017,PF,24,9,2,7,12.7,95.1,122.1,-27,14.1,3,17,5.9,13.2,9.1,5.7,46.1,48.7,16.9,94.33,8.1,0.1,0.2,0.9,0,0,0.3,0,0,0,1.6,1.8,3.3,0.2,1.3,0.7,1.8,3.8,4,3.8,13.1,0.4,0.2,0.9,0.6,115,13.9,0.487,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-2.1,0.7,-1.4,0,129920,0,0.9,1.8,50,0.5,1,50,0.1,0.6,20,0.3,1,33.3,0,0,0
Jason Smith,WAS,2017,C,31,74,45,29,14.4,106.5,106.4,0.1,5.2,0.64,8.3,6.1,17.8,12.1,13,58.5,59.8,16.6,98.68,8.7,1.5,3.3,0.6,0,0,0.3,0,0,0.03,4.5,1.7,6.2,0.6,0.7,0.2,1.4,5.3,4.8,3.3,12.3,0.7,0.2,2.3,0.8,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.2,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.4,0.2,5.00E+06,0,0.6,1,60.5,0.3,0.5,50,1,1.9,52.6,0.5,1,46.8,0,0,0
Jason Terry,MIL,2017,SG,39,74,37,37,18.4,107.9,103.4,4.5,10,2.72,25.2,1.2,6.6,4,9.3,58.2,60,9.6,95.03,5.8,0.5,1,1.2,0,0,0.5,0,0,0,1.7,2.3,4,0.6,0.1,0.4,0.7,6.4,4.9,4.3,16.1,0.3,0.1,1.3,0.4,1365,9.1,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,1551659,0,0.3,0.5,48.7,0.1,0.3,42.1,0.1,0.2,35.7,1,2.3,42.6,0,0,0
JaVale McGee,GSW,2017,C,29,77,62,15,9.6,122.6,102.5,20.1,3.2,0.43,4,13.8,16.7,15.4,9.5,65.2,64.2,22.1,104.69,12.5,0.9,2,0.3,0,0,0.2,0,0,0,4.2,0.8,5.1,0.9,1.2,0.7,5.3,3.1,2.9,3.2,8.8,0.9,0.2,1.4,1.1,739,25.2,0.642,0.009,0.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2,1.5,3.5,0.225,0.2,0.5,0.8,0.5,1403611,0,2.6,3.8,68.5,0.1,0.3,31.6,0,0,0,0,0,0,0,0,0
Jaylen Brown,BOS,2017,SF,20,78,50,28,17.2,101.8,106.2,-4.4,7.7,0.94,10.6,3.3,12.7,8.1,11.3,50.9,54,17.6,99.09,7.1,0.2,0.5,1,0,0,0.5,0,0,0,2.3,1.8,4.1,1.6,0.7,1.4,3.3,6,4.3,4,15,0.2,0.4,1.8,1.3,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,4743000,0,1.6,2.8,56,0.2,0.5,38.1,0.1,0.4,30,0.6,1.7,34.8,0,0,0
Jeff Green,ORL,2017,PF,30,69,26,43,22.2,98.5,107.8,-9.2,8.9,1.08,10.3,2.3,10.9,6.5,9.6,44.2,50.5,20,97.82,7.7,0.7,1.5,1,0,0,0.5,0,0,0.09,3.8,2.6,6.4,1.3,1,1.8,3.4,7,6.9,5.9,19.9,0.2,0.3,1.5,2.1,1534,10.5,0.505,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1,1.50E+07,0,1.5,2.9,52.7,0.5,1.3,39.8,0.4,1.1,34.2,0.8,2.7,28.5,0,0.1,0
Jeff Teague,IND,2017,PG,29,82,42,40,32.4,109,107.9,1.1,35.9,2.96,32.9,1.3,11.1,6.3,11.1,49.2,57.4,21.9,98.09,13.1,0.5,1.2,2.6,0,0,1.1,0,0,0.16,3,2.9,5.9,2.1,0.8,1.7,6,11.4,9.1,6.8,27.4,0.4,1.1,2,4.2,2657,19.2,0.574,0.277,0.457,1.4,12.4,7,36.4,1.9,1.1,16.5,22.1,5.7,2.4,8.1,0.146,2.4,-0.5,1.9,2.6,8.00E+06,0,2.5,5.2,48.2,0.8,1.8,46.3,0.5,1,45.8,1.1,3,35.9,0,0,0
Jeff Withey,UTA,2017,C,27,51,33,18,8.5,103.9,106.8,-2.8,2.5,0.5,4.8,12.1,15.9,14,9.6,53.4,58.8,13.9,98.31,9.6,1.5,3.5,0.4,0,0,0.2,0,0,0,4.6,0.5,5.1,0.3,0.9,0.1,2,2.9,1.8,2.3,8.6,0.6,0.3,1,0.7,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.6,0.4,1015696,0,1.1,2,53.6,0,0,100,0,0.1,33.3,0,0,0,0,0.1,0
Jerami Grant,OKC,2017,PF,23,80,43,37,19.1,104,108.4,-4.4,4.4,1.05,9.4,2.3,10.6,6.4,9,52.9,55.6,12.2,99.68,5.8,0.4,0.9,1,0,0,0.3,0,0,0.06,4,1.8,5.8,0.9,0.5,0.8,2.4,6.6,5,5.1,19.7,1,0.3,1.9,1.3,41,3,0.39,0.118,0.471,0,16.2,8.1,0,0,7.7,12.8,24.9,-0.2,0,-0.1,-0.144,-13.7,-2.5,-16.2,-0.1,980431,0,1.2,2,59.6,0.1,0.3,19,0.1,0.4,31,0.5,1.5,36.8,0,0,0
Jeremy Lamb,CHA,2017,SG,25,62,27,35,18.4,107.4,108.9,-1.5,11.3,1.88,11.4,2.6,20,11.3,6.1,50.2,55,22.8,95.93,12.4,0.1,0.2,1,0,0,0.4,0,0,0.03,2.5,2.4,4.9,1.5,1.2,0.8,4,4.8,4.5,4.6,15.5,0.4,0.3,1.6,1.8,1143,17,0.55,0.297,0.263,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.9,-1.7,0.1,7.00E+06,0,1.8,2.9,62.7,0.7,1.5,46.9,0.5,1.2,40.3,0.7,2.3,28.5,0,0.1,0
Jeremy Lin,BKN,2017,PG,28,36,13,23,24.5,103.3,108.1,-4.7,33.8,2.14,25.1,1.2,12.8,7.1,11.7,51,56.6,25.5,106.08,13.1,0.4,0.9,2,0,0,1.4,0,0,0.22,4.8,1.7,6.5,1.8,1.2,2.2,4.6,10.1,6.6,8.4,23.7,0.4,0.7,2.2,3.8,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,1.3,0.8,2.1,0.116,2.5,-0.4,2.2,0.9,11483254,0,1.8,3.8,48.9,0.8,1.6,50.8,0.6,1.4,42,1.6,4.3,37.7,0,0.1,0
Jerian Grant,CHI,2017,PG,24,63,29,34,16.3,107.5,104.8,2.7,17.2,2.75,24.4,1.6,9,5.2,8.9,50.7,55.5,15.9,96.05,8.4,0.1,0.2,1.3,0,0,0.5,0,0,0.03,2,1.6,3.6,1,0.5,0.8,1.6,4.7,3.7,4.6,14.7,0.1,0.1,1.5,1,1028,13.2,0.555,0.445,0.243,1.8,9.9,5.8,17.4,2.3,0.6,11.7,16,1.4,1.2,2.5,0.119,0,-0.3,-0.3,0.4,1643040,0,0.7,1.2,58.9,0.3,0.7,36.4,0.3,0.8,40,0.8,2.1,36.8,0,0,0
Jerryd Bayless,PHI,2017,PG,28,3,1,2,23.8,93.8,108.3,-14.6,36.1,1.44,22,4.1,11.5,7.9,15.3,37.5,45.3,27.9,96.68,9.7,0,0,0.7,0,0,0,0,0,0,2.3,1,3.3,0.7,0,3.7,5.3,6,9,9.7,24.7,0,1.3,1.3,2.3,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,9424084,0,2.3,4,58.3,0.7,3,22.2,0,2,0,0.7,1.7,40,0,0,0
Jimmy Butler,CHI,2017,SF,27,76,40,36,37,108,104.7,3.3,24.3,2.62,19.7,4.4,11.8,8.1,7.5,49.2,58.6,26.1,96.48,16.4,0.4,0.9,3.6,0,0,1.4,0,0,0.09,2.9,2.6,5.5,4,2.6,4,7.8,11.2,9.2,10.6,34.2,0.4,0.8,1.5,6.5,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,17552209,1,3.6,6.1,58.4,1.3,3.3,40.7,1.4,3.8,36.6,1.2,3.2,37.3,0,0.1,0
