Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Patty Mills,SAS,2018,PG,29,82,47,35,25.7,107.8,105.3,2.6,15.8,2.16,21.5,1.2,6.1,3.6,10,52.3,55.8,17.2,97.02,7.5,0.2,0.5,1.3,0.4,0.5,0.9,44.7,55.3,0.04,1.6,1.6,3.1,1.2,0.6,1.2,1.4,7.6,6.5,6.6,24.8,0.1,0.2,1.6,1.9,2107,11.8,0.558,0.607,0.173,1.4,6.8,4.1,16,1.3,0.4,12.6,17.8,2,2.1,4.1,0.093,0.9,-1.3,-0.4,0.9,10714286,0,0.6,1.2,51,0.1,0.3,54.5,0.8,1.8,43.5,1.9,5,37.2,0,0,0
Pau Gasol,SAS,2018,C,37,77,45,32,23.5,102.6,101.6,1,20.8,2.2,22.3,6.9,25.6,16.4,10.1,49.2,53.9,20.1,97,15,2.4,5.1,0.4,0.3,0.3,0.6,50,50,0.03,8.9,1.2,10.1,1.5,1.7,0.5,4.8,7.3,6,6.4,21.3,1,0.5,1.6,2.5,1812,18.9,0.539,0.191,0.333,7.8,30.2,19,20.1,0.7,3.6,13.1,20.4,2.7,3.3,6,0.159,-0.1,3.3,3.2,2.4,1.60E+07,0,2.2,3.8,57,0.5,1.4,35.5,0.5,1.4,36.8,0.6,1.6,35.8,0,0,0
Paul George,OKC,2018,SF,28,79,47,32,36.6,109.7,106,3.7,14.3,1.24,13.3,2.3,13.2,7.6,10.7,52.1,57,24.8,99.23,12,0.3,0.8,3.9,0.8,1,1.8,44.4,55.6,0.06,4.2,3.9,8,3.4,1.8,2.6,5.8,11.1,9.7,8.8,33.4,0.5,0.8,2.9,4.1,2891,18.7,0.57,0.454,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5,3.9,8.9,0.147,2.5,0,2.5,3.3,19300000,1,2.6,4.5,57.3,0.8,2.3,36,0.8,2.5,32.3,3.1,7.6,40.4,0,0.1,0
Paul Millsap,DEN,2018,PF,33,38,22,16,30.1,111.8,107.8,3.9,13.9,1.44,15.4,5.8,15.3,10.7,10.7,50.9,54.9,21.7,98.06,10.5,0.8,1.8,2.2,0.5,0.9,1.3,35.3,64.7,0.24,7.2,3.5,10.6,1.9,2,0.9,7.2,10.9,8.1,8.6,28.8,1.2,0.6,2.6,3.7,1143,17,0.549,0.26,0.37,6.4,17.6,12.1,13.9,1.7,3.2,12.6,22,1.4,1.1,2.5,0.107,0.1,0.7,0.8,0.8,30769231,0,3.1,5.2,58.8,1.1,2.7,40.2,0.1,0.6,23.8,1,2.9,34.8,0,0,0
Paul Zipser,CHI,2018,SF,24,54,17,37,15.3,97.7,109.9,-12.2,8.6,1.07,13.7,1.5,14.7,7.8,12.8,42.5,44.5,15.6,96.96,4.2,0.2,0.6,0.7,0.2,0.2,0.4,40.9,59.1,0,3.1,1.9,5.1,0.5,0.4,0.4,1.2,5.1,3.8,3.2,14.9,0.3,0.3,1.6,0.6,824,5.2,0.445,0.47,0.107,1.6,16,8.5,8,1.2,1.6,14.9,15.2,-1.1,0.6,-0.6,-0.034,-5.5,-0.3,-5.9,-0.8,1312611,0,0.5,1,46.4,0.2,0.5,36,0.2,0.8,20.9,0.7,2.1,33.6,0,0,0
PJ Dozier,OKC,2018,PG,21,2,1,1,1.6,66.7,100,-33.3,0,0,0,0,20,12.5,33.3,50,50,42.9,97.86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0.5,0,3,-5,0.5,0,0,0,38.3,18.5,0,0,0,33.3,42.9,0,0,0,-0.404,-23.5,-10.5,-34,0,77250,0,0.5,0.5,100,0,0,0,0,0.5,0,0,0,0,0,0,0
Quincy Acy,BKN,2018,PF,27,70,26,44,19.4,104.8,106.7,-1.9,6.1,0.95,11.2,2.8,15.3,9.1,11.7,49.6,52.5,14.3,100.89,5.8,1.5,3.7,1.4,0.2,0.2,0.4,50,50,0.3,4.5,1.6,6.1,0.8,0.4,0.3,0.6,7,5.4,4.2,16.9,0.4,0.2,2.1,1.2,1359,8.2,0.525,0.8,0.164,3.1,17.1,10,6,1.2,1.6,13.3,14.4,-0.1,1.1,1,0.036,-2,-0.2,-2.2,-0.1,1709538,0,0.3,0.7,42,0,0.2,27.3,0.1,0.2,30.8,1.5,4.2,35.1,0,0,0
Quincy Pondexter,CHI,2018,SF,30,23,6,17,8.5,88.3,109.1,-20.8,7.8,0.82,11.7,3.5,10.3,6.6,14.3,31.6,39.8,15.1,99.34,1.9,0.1,0.3,0.5,0.1,0.1,0.3,50,50,0.04,0.9,0.7,1.6,0.7,0.3,0.4,0.9,3.2,1.8,1.7,6.9,0.1,0.2,1,0.4,196,4,0.398,0.449,0.347,4.2,10.8,7.4,6.3,2,0.9,16.3,15,-0.3,0.1,-0.2,-0.047,-6.1,-0.6,-6.7,-0.2,3853931,0,0.4,0.9,47.6,0.1,0.1,50,0,0.2,0,0.1,0.9,14.3,0,0.1,0
Quinn Cook,GSW,2018,PG,25,33,21,12,22.4,106.2,108.4,-2.2,17.9,2.78,23.2,1.4,9.4,5.5,8.3,57.5,59.3,17.6,98.82,8.7,0.3,0.8,0.5,0.3,0.4,0.7,45.5,54.5,0,1.6,1.6,3.2,2,0.3,2.1,2.7,7.8,6.6,6.6,22.8,0,0.5,1.8,0.8,740,12.8,0.593,0.413,0.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,1.1,0.4,1.6,0.101,0.6,-2.8,-2.2,0,189832,0,1,1.8,55,0.5,1.2,45,0.8,1.6,52,1.5,3.3,44.1,0,0,0
Rajon Rondo,NOP,2018,PG,32,65,41,24,26.2,107.5,106.8,0.8,40.6,3.53,44.5,1.8,12.4,7.4,12.6,51.8,52.2,16.4,103.59,11.5,0.6,1.4,2,0.3,0.9,1.2,25.6,74.4,0.03,1.4,1.9,3.3,1.1,0.3,1.5,4.9,9.3,7.8,8.9,26.6,0.2,0.4,1.8,1.1,1705,15.3,0.522,0.304,0.093,2,14.2,8.4,42.2,2,0.5,22.7,16.9,1.9,1.7,3.6,0.101,-0.4,-0.7,-1.1,0.4,6300000,0,2.3,4,56.9,0.2,0.5,48.5,0.2,0.8,32.7,0.8,2.3,33.3,0,0,0
Ramon Sessions,WAS,2018,PG,32,28,10,18,14,99.9,110.7,-10.8,29.7,2.57,30.8,1.5,8.6,4.9,12,39.3,47.9,18.7,98.82,7.9,0.1,0.3,0.8,0.3,0.2,0.5,57.1,42.9,0,0.5,1.1,1.7,0.9,0.4,0.4,2.1,4.9,3.7,4,14.6,0.1,0.3,1,1.6,167,6.2,0.403,0.208,0.283,0.7,11.2,6,21.9,2.1,0.5,20.1,19.5,-0.3,0.1,-0.2,-0.065,-5.9,-1.2,-7.1,-0.2,2986463,0,0.9,2.2,41.9,0.3,1,26.9,0,0.1,33.3,0.3,0.9,30.8,0,0,0
Rashad Vaughn,MIL,2018,SG,21,28,13,15,7.6,104.9,106.7,-1.8,9,2.17,16.7,1.6,8.5,5.2,7.7,53.6,54.6,13.7,97.15,6.3,0,0.1,0.3,0.1,0.1,0.3,57.1,42.9,0,0.9,0.5,1.4,0.5,0.2,0.2,0.4,2.7,2.5,1.4,7.5,0.1,0.1,0.5,0.2,173,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,2338653,0,0.2,0.4,50,0.2,0.4,50,0,0,0,0.6,1.5,37.8,0,0,0
Raul Neto,UTA,2018,PG,26,41,28,13,12.2,104.9,95.4,9.5,23,2.08,27.1,1.4,7.9,4.8,13,52,55,17.3,100.31,8.8,0.2,0.4,0.5,0.2,0.4,0.6,34.8,65.2,0.07,2.1,1.5,3.6,0.9,0.4,0.4,2.2,3.4,2.2,2,9.7,0.1,0.3,0.9,1.1,498,11.9,0.55,0.311,0.232,1.6,9.5,5.6,23,1.3,0.7,17.8,18.3,0.3,0.6,0.9,0.086,-2.1,-1.1,-3.2,-0.1,1471382,0,1,1.8,52.7,0.2,0.5,38.1,0.1,0.2,30,0.5,1,45.2,0,0.1,0
Raymond Felton,OKC,2018,PG,34,82,48,34,16.6,103.5,104.7,-1.3,25.5,2.67,23.9,1.8,9.7,5.6,9,47.9,49.4,21,95.93,10.1,0.2,0.4,1.1,0.3,0.5,0.8,33.9,66.1,0.02,1.7,1.6,3.3,1.1,0.4,0.4,2.1,4.5,5,3,14.7,0.2,0.3,1.1,0.7,1365,13,0.494,0.417,0.08,2,11,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-1.1,-1.7,-2.8,-0.3,2328652,0,0.8,1.6,50.4,0.4,0.9,39.7,0.6,1.4,40.5,1,2.7,36.8,0,0.2,0
Reggie Bullock,DET,2018,SF,27,62,32,30,27.9,107.5,106.9,0.6,8.1,2.02,13.4,1.5,7.2,4.3,6.6,60.3,61.5,15.3,98.41,8.4,0.2,0.5,1.2,0.2,0.7,0.9,27.3,72.7,0.03,2.7,2.8,5.5,1.9,1.1,1.5,3.5,8.8,6.9,6.5,25.6,0.2,0.4,1.1,0.9,1732,13.6,0.615,0.515,0.09,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,2.8,1.4,4.2,0.117,1.3,-0.7,0.7,1.2,2500000,0,1.5,2.6,59.1,0.4,1,42.2,0.3,0.7,50,2,4.5,44.6,0,0,0
Reggie Hearn,DET,2018,SG,26,3,3,0,2.2,71.4,107.1,-35.7,0,0,0,0,0,0,0,75,75,10.5,101.41,12.9,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,1.3,2.3,0.7,1.3,0,0,0,0,7,13.1,0.75,1,0,0,0,0,0,0,0,0,12.7,0,0,0,0.132,2.8,-5.1,-2.3,0,77250,0,0,0,0,0,0,0,0,0,0,0.3,0.7,50,0,0,0
Reggie Jackson,DET,2018,PG,28,45,27,18,26.7,107.1,106.6,0.4,33.1,2.4,24.5,2.3,8.4,5.2,10.2,47.1,51.6,26.5,96.84,10.8,0.3,0.6,1.3,0.5,0.5,1,51.1,48.9,0.09,2.3,3,5.3,2.4,1.1,1,6.1,8.3,6,5.9,24.1,0.1,0.6,1.9,2.7,1201,15.9,0.516,0.293,0.232,2.6,9,5.7,32.8,1.1,0.3,13.5,27.1,1.1,0.9,2,0.078,0.8,-2.3,-1.5,0.2,1.60E+07,0,2.1,4.2,49.7,1.7,3.3,51,0.6,1.7,34.7,1.2,3.6,31.7,0,0.1,0
Richard Jefferson,DEN,2018,SF,38,20,10,10,8.2,97.1,110.3,-13.2,13.5,3,30,1.1,9.9,5.2,10,48.1,49.9,8.9,100.04,4.7,0.1,0.3,0.3,0.1,0.2,0.3,33.3,66.7,0,1,1.2,2.2,0.3,0.2,0.1,0.9,3.5,1.7,3.3,7.8,0.1,0.1,0.6,0.4,163,6.4,0.499,0.259,0.259,1.4,10.3,5.9,12,0.6,0.5,14.3,9.4,0.1,0,0.1,0.029,-3.8,-2,-5.9,-0.2,4828652,0,0.4,0.6,58.3,0.2,0.4,42.9,0,0.1,0,0.1,0.4,28.6,0,0,0
Richaun Holmes,PHI,2018,C,24,48,30,18,15.5,104.1,105.7,-1.6,12.2,2.44,17.5,7.4,18.2,13.1,7.2,56.8,58.5,15.9,103.41,11.5,1.6,3.6,0.8,0.3,0.2,0.5,61.5,38.5,0,4.3,1.5,5.8,1,1.2,0.6,5.2,5.9,4.7,3.6,14.3,0.6,0.4,2,1,746,17.4,0.585,0.129,0.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,1.6,1.3,2.8,0.183,-0.2,1.9,1.7,0.7,1471382,0,2.4,3.4,71,0.3,0.7,38.2,0.1,0.3,21.4,0.1,0.6,13.3,0,0,0
Ricky Rubio,UTA,2018,PG,27,77,44,33,29.3,105.9,101.2,4.7,28.3,1.98,26.5,2,13.9,8,13.4,47.6,53.7,22.2,97.48,11.5,0.2,0.5,3,0.5,1,1.5,33,67,0.1,2.9,2.2,5.1,1.9,0.8,1.1,3.3,10,6.7,5.7,25.5,0.1,0.6,2.7,3.3,2254,15.4,0.537,0.33,0.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,1.5,3.8,5.3,0.112,0.1,1.6,1.7,2.1,14100000,0,1.2,2.6,46.5,0.8,2,42.8,1.2,2.6,45.6,1.2,3.5,35.2,0,0,0
Robert Covington,PHI,2018,SF,27,80,51,29,31.6,109.9,100,9.9,8.4,1.24,13.3,2.2,13.7,8.2,10.7,53.4,56.3,16.8,101.42,9,0.4,0.9,3.9,0.3,1,1.3,26.7,73.3,0.01,4.3,3.6,7.9,2.5,1.4,2.2,3.1,11.1,7.7,6.5,26.3,0.9,0.5,3,1.6,2532,12.9,0.563,0.658,0.163,2.4,15.5,9.2,8.7,2.6,2.4,12.3,17.2,1.6,4.5,6.1,0.116,0.4,2.1,2.5,2.9,16698103,0,1.5,2.5,59.8,0.1,0.4,20.6,0.2,0.7,30.2,2.5,6.8,37.2,0,0.1,0
Robin Lopez,CHI,2018,C,30,64,23,41,26.4,101.6,107.7,-6.1,11.9,1.16,13.6,7.4,9.3,8.3,11.7,53.3,55.2,20.3,99,8.7,4.1,9.3,0.3,0.2,0.3,0.6,41.7,58.3,0.02,9.3,1.8,11.1,1.2,1.9,0.2,8.8,8.4,5.5,6.5,24,0.8,0.4,1.7,1.5,1690,14.7,0.552,0.022,0.14,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,0.055,-1.7,-0.3,-1.9,0,13788500,0,3.9,6.3,62.4,0.7,1.7,39.3,0.7,1.9,36.7,0.1,0.2,28.6,0,0,0
Rodney Hood,CLE,2018,SG,25,60,29,31,26.9,106.6,108.9,-2.3,9.7,1.36,9.8,1.4,9.1,5.2,7.2,51.3,54.6,24,98.22,9,0.2,0.5,1.1,0.3,0.4,0.7,42.9,57.1,0.03,3,2.2,5.2,2.2,0.7,1.3,4.2,8.8,6.3,5.6,24.7,0.2,0.3,1.8,1.8,1616,14.3,0.546,0.443,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8,24.3,1.2,1.5,2.7,0.081,0.2,-2.2,-2,0,2386864,0,1.4,2.5,55,1.1,2.6,41.8,0.8,2,41.9,2.1,5.5,38.4,0,0,0
Rodney McGruder,MIA,2018,SG,26,18,11,7,16.6,111.9,106.5,5.5,7.5,4.25,17.5,3.5,7.8,5.5,4.1,59.6,59.5,11.4,96.89,6.6,0.1,0.2,1,0.3,0.3,0.6,50,50,0,1.6,1.9,3.5,1,0.6,1.3,2,4.3,3.8,3.6,13.7,0.2,0.1,1.2,0.7,299,12,0.595,0.479,0.11,4.1,7.9,6,8.4,1.3,0.9,5,12.1,0.5,0.3,0.8,0.125,0.1,-0.7,-0.6,0.1,1312611,0,0.9,1.4,61.5,0.2,0.4,57.1,0.1,0.3,20,0.8,1.9,42.9,0,0,0
Rodney Purvis,ORL,2018,SG,24,16,5,11,18.1,98.3,107.4,-9.1,9.2,1.7,12.1,0.3,8.5,4.3,7.1,38.8,42.3,18.7,98.13,3.2,0.1,0.1,0.9,0.2,0.3,0.4,42.9,57.1,0,1.1,1.6,2.7,0.8,0.4,1.2,1.4,5.3,4.8,5.9,16.6,0.2,0.1,1.6,0.6,290,4.5,0.423,0.486,0.14,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,-0.4,0.1,-0.3,-0.056,-5,-2.9,-7.9,-0.4,165887,0,0.4,0.9,46.7,0.4,0.9,42.9,0.6,1.6,34.6,0.8,3.2,25.5,0,0.1,0
Ron Baker,NYK,2018,SG,25,29,12,17,13.3,107.1,103.9,3.2,16.1,2.61,34.3,1.4,6.4,4,13.1,43.2,50.4,10.2,98.64,5.8,0.3,0.7,1.7,0.1,0.5,0.6,22.2,77.8,0,1.4,1,2.4,0.4,0.1,0.1,0.6,4.6,3.8,2.1,11.7,0.2,0,1.1,0.7,385,9.3,0.504,0.559,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10,0.1,0.4,0.5,0.059,-1.9,0.9,-1,0.1,4328000,0,0.3,0.8,38.1,0,0,0,0,0.2,20,0.4,1.1,33.3,0,0,0
Rondae Hollis-Jefferson,BKN,2018,SF,23,68,26,42,28.2,105.9,109.6,-3.7,14.3,1.38,14.6,5,17.5,11.3,10.6,48.1,54.8,21.7,101.18,11.9,1.7,4.2,1.9,0.5,0.5,0.9,50,50,0.01,6.4,2.2,8.6,1.4,1.4,1.8,7.3,10.3,7.7,7.4,28.9,0.7,0.9,2.1,3.9,1920,16.9,0.548,0.075,0.436,5.5,20,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2,4.1,0.103,-1.5,1.1,-0.4,0.8,1455720,0,3.1,6,52.1,1.4,3.1,44.5,0.3,0.8,43.1,0.2,0.8,25,0,0,0
Royce O'Neale,UTA,2018,SF,25,69,43,26,16.7,106.3,97.6,8.7,12.2,1.73,20.3,2.2,17.5,10.1,11.8,49.6,54,14,98.08,9.2,0.1,0.2,1,0.1,0.5,0.6,23.3,76.7,0,2.1,1.4,3.5,1.1,0.4,1,2.1,5.1,3.7,2.9,14,0.2,0.3,1.5,1.1,1150,10.8,0.54,0.415,0.268,2.5,20.6,11.7,12,1.6,1.2,14.8,14.6,0.5,1.8,2.4,0.099,-2.4,1.7,-0.6,0.4,815615,0,0.9,1.9,50,0.2,0.5,40,0,0.1,20,0.6,1.7,36.5,0,0.1,0
Rudy Gay,SAS,2018,PF,31,57,36,21,21.6,106.4,103.9,2.5,9.7,0.94,9.7,6,17.5,11.7,10.4,50.6,54.5,23.7,97.08,12.5,0.5,1,1.6,0.6,0.4,1,60,40,0.05,3.9,2.6,6.6,1.7,2.1,1.1,5.6,6.9,5.3,5.6,19.7,0.7,0.4,1.7,2.1,1231,18,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1,2.1,3.1,0.122,-0.7,1,0.3,0.7,8406000,0,2.2,3.7,58,1.3,2.7,48.1,0.3,0.9,35.3,0.6,2,33,0,0.1,0
Rudy Gobert,UTA,2018,C,26,56,37,19,32.4,107.7,98.3,9.4,6.8,0.75,10.5,9.3,23.4,16.5,14.1,62.2,65.7,16.3,97.87,14.7,6.2,14.3,1.5,0.3,0.4,0.8,44.2,55.8,0,12.8,2.3,15,1.8,3,0.7,9.7,11.5,7.1,6.5,26.5,2.3,0.9,2.7,5,1816,20.7,0.657,0,0.673,10.4,27,18.8,6.9,1.2,6,15.7,16.9,4.2,3.9,8.1,0.214,-0.3,4.6,4.3,2.9,21224719,0,4.8,7.4,65.1,0,0.3,5.9,0.1,0.2,36.4,0,0,0,0,0,0
Russell Westbrook,OKC,2018,PG,29,80,47,33,36.4,112.3,105.6,6.6,46.4,2.15,26.3,4.8,22.6,13.3,12.2,47.7,52.4,32.6,99.59,18.6,0.1,0.4,3.3,0.9,1.2,2.1,44.4,55.6,0.06,1.9,1.6,3.5,5.2,3,5.5,11.3,11.3,9.3,9,33.5,0.3,1.1,2.5,5.8,2914,24.7,0.524,0.193,0.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,5.5,4.5,10.1,0.166,5.1,3.1,8.2,7.5,28299399,1,5.2,9,57.4,1.4,3.6,37.5,1.8,4.4,39.7,1.2,4.1,29.6,0,0,0
Ryan Anderson,HOU,2018,PF,30,66,52,14,26.1,113.8,106.9,6.9,5,1.43,9.6,5.4,13.9,9.6,6.7,56.8,59.2,14.1,99.5,7.7,1.1,2.5,0.6,0.3,0.3,0.6,50,50,0.09,4.8,2.1,6.9,1.6,1.4,0.7,1.5,8.8,6.1,7.2,27.5,0.3,0.2,1.9,1.3,1725,12.6,0.592,0.706,0.194,6.2,15.4,10.8,5.1,0.7,1,7.5,14.4,3.1,1.7,4.8,0.132,1,-0.8,0.2,1,19578455,0,0.7,1.3,55.3,0.2,0.3,47.8,0.3,0.5,54.5,2,5.1,38.6,0,0,0
Ryan Arcidiacono,CHI,2018,PG,24,24,6,18,12.7,100.2,102.5,-2.3,16.1,2.69,38,0.3,7.7,3.9,14.1,52.4,55,8.1,100.14,5.7,0.1,0.2,0.8,0,0.3,0.3,12.5,87.5,0.17,0.5,1.3,1.8,0.6,0,0.2,0.5,4.5,2.5,2.6,10.9,0,0,0.8,0.7,304,7.3,0.55,0.756,0.146,0.3,8.8,4.4,15.5,2.1,0,23,8.1,0.1,0.2,0.3,0.04,-3.3,-0.7,-4.1,-0.2,77250,0,0.2,0.3,83.3,0,0.1,50,0.1,0.1,100,0.4,1.3,30,0,0.1,0
Salah Mejri,DAL,2018,C,32,61,21,40,11.9,105.1,103.1,2,7.1,0.9,14.5,11.3,21.6,16.5,16.1,64.2,64.4,12.6,96.86,10.3,2.2,5.2,0.6,0.3,0.3,0.5,54.5,45.5,0.18,5,1.1,6,0.5,0.9,0.4,2.9,3,3.5,3,9.4,1.1,0.2,2,1.3,729,17.8,0.644,0.022,0.482,12.5,25.4,18.7,7.2,1.5,8.2,19,12.8,1.3,1.3,2.7,0.175,-2.2,5.3,3.1,0.9,1471382,0,1.4,2.1,67.7,0,0.1,33.3,0,0.1,25,0,0.1,0,0,0,0
Sam Dekker,LAC,2018,PF,24,73,36,37,12.1,106.6,102.5,4.2,5.9,1.15,10.7,5,13.6,9.5,9.3,51.4,53.4,14.8,103.18,7.9,0.3,0.7,0.6,0.2,0.3,0.5,45.9,54.1,0,2.3,1.1,3.3,0.7,0.6,1,3.2,4.2,3.1,4.3,11.4,0.1,0.2,1,0.6,883,11.5,0.534,0.232,0.216,5.6,16,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.1,-1,-3.1,-0.2,1794600,0,1.5,2.4,63.1,0.1,0.1,40,0,0.2,23.1,0.1,0.8,16.9,0,0,0
Scotty Hopson,DAL,2018,SG,28,1,0,1,8.4,77.3,113.6,-36.4,20,1,25,0,0,0,25,0,26.6,11.1,126.04,-3.1,0,0,1,0,1,1,0,100,0,1,0,1,1,0,1,0,4,2,7,18,0,0,0,1,8,-4.6,0.266,0,2,0,0,0,15.8,0,0,34.7,16.3,0,0,0,-0.238,-14.7,-6,-20.7,0,74158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Kilpatrick,CHI,2018,SG,28,52,22,30,12.3,101.7,110.3,-8.6,12.1,1.21,11.2,0.7,13.1,6.6,9.3,45.2,50.7,24.2,99.97,8.6,0.1,0.2,0.5,0.1,0.3,0.5,28,72,0,0.8,0.8,1.6,0.9,0.4,1,2,4.5,2.8,2.7,11.8,0.1,0.3,0.6,1.1,205,11.3,0.515,0.561,0.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0,0.1,0.1,0.035,-2,-4.2,-6.1,-0.2,4774445,0,0.8,1.7,48.3,0.2,0.7,34.4,0.2,0.6,34.5,0.9,2.8,32.4,0,0.1,0
Semi Ojeleye,BOS,2018,PF,23,73,50,23,15.8,97.1,103.6,-6.5,2.6,0.8,8,3.1,10.6,6.8,10,45.2,47.3,8.8,98.38,3.2,0.2,0.6,0.6,0.1,0.2,0.3,44,56,0.1,2.6,1.8,4.4,0.5,0.3,0.3,0.6,5.4,3.6,2.9,15.1,0.1,0.1,1.2,0.5,1150,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9,-0.2,1.3,1.2,0.048,-3.6,0.1,-3.5,-0.4,1291892,0,0.3,0.7,43.8,0,0.1,33.3,0,0.1,22.2,0.5,1.7,32,0,0,0
Serge Ibaka,TOR,2018,PF,28,76,53,23,27.5,112.8,106.1,6.8,4.4,0.69,6.3,3.7,18.3,11.2,9.1,55.2,57.4,18.9,99.68,9.8,1.4,3.1,0.8,0.2,0.4,0.6,33.3,66.7,0.03,6.4,2.6,9,1.5,1.5,1.2,4.6,8.8,7.5,7.4,26.3,1.3,0.4,2.8,1.3,2093,14.7,0.574,0.379,0.151,4.3,21,12.8,4.4,0.7,3.8,9.7,19.4,2.1,3,5.1,0.117,-0.8,0.6,-0.2,0.9,20061729,0,1.8,2.9,62.8,1,1.9,50,0.8,1.6,50.4,1.4,3.9,35.8,0,0,0
Shabazz Muhammad,MIL,2018,SG,25,43,25,18,9.7,103,115.7,-12.7,5.5,2.33,6.1,5.7,13.6,9.5,2.6,46.5,51,22.5,99.74,9,0.1,0.2,0.4,0.1,0.2,0.3,30.8,69.2,0.05,0.9,0.9,1.9,0.8,0.8,1,3.3,3.1,3.2,2.7,10.7,0.1,0.3,0.7,0.8,117,31,0.624,0.119,0.284,8,23,15.5,11.8,1.7,0.7,1.3,29.5,0.6,0.1,0.7,0.271,4.2,-3.7,0.5,0.1,1924755,0,1.5,3,51.6,0.2,0.7,31,0.1,0.2,50,0.2,0.6,25.9,0,0,0
Shabazz Napier,POR,2018,PG,26,74,46,28,20.7,106,103.6,2.4,14.9,1.67,18.1,1.7,9,5.4,10.8,49.7,54.4,19.2,97.3,9.9,0.1,0.3,2,0.3,0.5,0.8,40.7,59.3,0.03,1.9,1.7,3.7,1.3,0.7,0.9,1.9,6.3,5.2,4.3,18.1,0.2,0.4,1.1,2,1535,14.2,0.544,0.411,0.26,1.9,10.1,6,14.6,2.6,0.7,13.2,19.5,1.2,2,3.2,0.101,-0.2,0.3,0.2,0.8,2361359,0,0.9,1.8,47.8,0.2,0.8,31.6,0.8,1.6,48.3,1.1,3,37.6,0,0,0
Shane Larkin,BOS,2018,PG,25,54,39,15,14.3,99,98.6,0.5,21,2.97,26.6,1.9,10.1,5.9,9,45.4,49.1,15.3,96.81,8.4,0,0,1,0.2,0.4,0.6,35.3,64.7,0.11,1.3,1.3,2.6,1,0.2,0.6,1.4,4.3,3.4,2.6,13.1,0,0.3,1.1,1.1,775,10.3,0.491,0.393,0.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,0.087,-2.3,0.1,-2.2,0,1524305,0,0.6,1.3,50.7,0.1,0.4,30,0.2,0.8,27.3,0.6,1.6,36,0,0,0
Shaquille Harrison,PHX,2018,PG,24,23,3,20,16.7,107.9,101.8,6.1,19.9,2.5,25.3,2.3,13,7.7,10.1,50,54,17.3,104.62,10.1,0.2,0.6,2.1,0.2,0.7,0.9,23.8,76.2,0,2.5,2.1,4.6,1.9,0.4,1.9,4.5,6.6,4.2,3.9,14.3,0.3,0.7,1.8,1.6,384,15.6,0.54,0.21,0.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18,0.4,0.4,0.8,0.094,-0.7,0.9,0.2,0.2,230399,0,2.3,4.1,55.3,0,0.2,25,0,0,0,0.3,1.1,24,0,0.1,0
