Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Bogdan Bogdanovic,SAC,2019,SG,26,70,32,38,27.8,108.2,109.3,-1.1,19.9,2.28,20.3,1.9,9.8,5.8,8.9,49.6,53,22,103.07,9.9,0.2,0.5,2.3,0.4,0.4,0.8,50.9,49.1,0.01,3,2.5,5.4,1.9,1.2,1.7,4.8,9.8,8.4,7.2,27.9,0.2,0.6,2,2.6,1947,14.1,0.53,0.431,0.188,2.1,11,6.4,19.3,1.7,0.7,11.1,22.3,1.3,1.4,2.7,0.067,0.5,-1.2,-0.7,0.6,9.00E+06,0,1.8,3.7,50.2,0.8,1.8,44.2,0.6,1.5,39,1.9,5.3,36.3,0,0,0
Bojan Bogdanovic,IND,2019,SF,30,81,47,34,31.8,108.7,105.8,2.9,9.5,1.2,11,1.3,11.3,6.4,9.1,57.5,61.3,21.9,99.31,11.1,0.1,0.3,1.2,0.3,0.5,0.8,36.8,63.2,0.04,2.7,3.5,6.2,3.8,1.6,3.3,7.2,10,9.3,8.9,30,0,1.1,1.7,2.9,2573,16.1,0.613,0.367,0.29,1.5,12.7,7.2,9.5,1.3,0,10.2,22.4,3.9,2.8,6.8,0.126,1.4,-1.4,0,1.3,10500000,0,3.2,5.4,59.4,0.8,2,41.9,0.4,0.9,46.5,2,4.8,42.5,0,0,0
Bonzie Colson,MIL,2019,SF,23,8,6,2,12.3,108.4,117.5,-9.2,4,1,6.1,6.5,18.2,12.2,6.1,39.7,45.4,17.4,110.89,8.1,0.1,0.3,0.9,0.1,0.4,0.5,25,75,0,2.1,2.8,4.9,0.4,1,1.1,1.8,4.4,3.6,5,13,0.1,0.4,0.4,0.8,98,12.9,0.454,0.538,0.231,8.8,21.5,15.5,4,2.4,0.9,6.5,19.6,0,0.2,0.2,0.085,-3.3,-1,-4.3,-0.1,77250,0,1,2.1,46.7,0,0.3,0,0.2,0.2,100,0.6,2.5,25,0,0.3,0
Brad Wanamaker,BOS,2019,PG,29,36,27,9,9.5,106.6,97.8,8.8,22.5,2.95,29.2,0.8,9.6,5.4,9.9,55.2,59.7,16.2,102.9,10.4,0,0.1,1.1,0,0.2,0.2,14.3,85.7,0,0.7,1.1,1.8,0.8,0.3,1.3,1.4,2.9,2.9,2.3,8.7,0.1,0.1,0.9,0.6,343,14.3,0.597,0.371,0.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,0.6,0.4,1,0.134,-0.8,-1.4,-2.2,0,838464,0,0.6,1,65.7,0.1,0.4,30.8,0.2,0.5,38.9,0.4,1.1,41,0,0,0
Bradley Beal,WAS,2019,SG,26,82,32,50,36.9,111.6,113.5,-1.8,23.3,2,18.2,2.8,10.4,6.6,9.1,54,58.1,27.7,102.8,12.8,0.2,0.5,2.5,0.8,0.9,1.7,44.6,55.4,0.15,3.4,4,7.5,3.6,1.8,3.5,10,12.9,10.8,10.6,40.1,0.7,0.8,2.8,4.4,3028,20.8,0.581,0.37,0.278,3.1,11.7,7.4,24.1,1.9,1.6,11,28.4,5.9,1.7,7.6,0.12,3.9,-1.1,2.8,3.7,25434262,1,4.5,7.1,63.4,1.1,2.4,45.7,1.2,2.8,41.1,2.5,7.3,35.1,0,0,0
Brandon Goodwin,DEN,2019,PG,23,16,10,6,3.6,107.2,99.2,8,29.8,4.67,31.1,1.6,3.8,2.6,6.7,30.4,41.3,22,104.32,4.6,0,0,0,0,0,0,0,0,0.06,0.3,0.4,0.7,0.7,0.1,0.3,0.5,0.9,1,0.4,3.6,0,0,0.4,0.6,57,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0,0,9.7,23.1,0,0,0,0.021,-4.5,-6.4,-10.9,-0.1,56845,0,0.3,0.8,36.4,0,0.4,0,0,0.2,0,0.1,0.4,33.3,0,0,0
Brandon Ingram,LAL,2019,SF,21,52,25,27,33.9,107.3,108.8,-1.5,12.7,1.19,13.5,2.2,11.3,6.9,11.3,51.8,55.5,22.7,104.41,9.2,0.4,0.9,0.9,0.6,0.5,1.2,54.1,45.9,0.04,4.1,4.1,8.2,2.1,1.4,3.2,10,13.1,9.9,12.5,36.2,0.6,1,2.9,5.1,1760,13.4,0.555,0.129,0.396,2.5,13,7.8,12.9,0.7,1.4,13.1,23.2,0.6,1.4,2,0.055,-2.2,-0.6,-2.8,-0.3,5757120,0,4,6.7,60.3,1.5,3.5,41.3,0.9,2,43.3,0.6,1.8,33.3,0,0,0
Brandon Knight,CLE,2019,PG,27,39,17,22,18.9,102.9,114.9,-12,14.7,2.37,18.9,1.2,7,3.9,8,46,48.4,17.8,99.38,5.1,0.1,0.3,0.9,0.2,0.2,0.4,52.9,47.1,0.05,1.1,1.8,2.9,1.1,0.2,0.7,1.6,6.4,5.1,6.5,20.1,0.1,0.4,1.6,1.3,118,0.8,0.347,0.681,0.234,0.9,7.7,4.2,10.6,0.8,0,8.8,20.9,-0.3,0,-0.3,-0.113,-6.9,-4.4,-11.3,-0.3,14631250,0,0.6,1.4,46.3,0.4,1.3,30,0.5,0.7,66.7,1.1,3.3,31.8,0,0,0
Brandon Sampson,CHI,2019,SG,22,14,3,11,15.3,107.9,113.9,-6,6.3,0.83,11.8,1.4,6.3,3.8,14.1,55.8,56.7,15.4,99.56,4.3,0,0,0.6,0.2,0.1,0.4,60,40,0,1.6,1.1,2.6,0.9,0.4,0.8,2.4,4.6,2.9,3.9,15.9,0.2,0.1,1.4,0.4,214,8.5,0.567,0.483,0.1,1.5,6.7,4.1,6.8,1.8,1.2,16.1,15.2,-0.1,0.1,0,0.01,-2.8,-1.4,-4.2,-0.1,77250,0,1.2,1.9,60,0.2,0.3,50,0,0.2,0,0.8,2.2,37.9,0,0,0
Brook Lopez,MIL,2019,C,31,81,60,21,28.7,114.9,103.4,11.5,5.5,1.2,9.6,1.4,13.5,7.9,8,57.1,59.7,16.5,104.79,8.8,1.5,3.4,1,0.3,0.4,0.7,46.7,53.3,0,15.8,3.5,19.3,1,0.9,0.9,3.8,8.6,7.4,6.1,24.8,2.2,0.2,2.3,1.6,2322,14.6,0.597,0.651,0.169,1.5,15,8.7,5.7,1,6.5,8.9,16.7,2.3,4.3,6.7,0.138,-0.2,2.9,2.7,2.8,3382000,0,1.5,2.3,67.2,0.5,0.9,52.8,0.1,0.2,31.3,2.3,6.3,36.5,0,0,0
Bruce Brown,DET,2019,SG,22,74,35,39,19.6,106.5,105.8,0.7,8.7,1.98,19.1,3.2,9.2,6.2,9.7,43.6,46.9,11.3,99.08,3.7,0.1,0.3,1.2,0.3,0.4,0.7,46,54,0,3.2,2.2,5.4,0.9,0.5,0.6,2.7,6.9,4.4,5.2,20.1,0.5,0.5,2.4,0.7,1449,6.9,0.469,0.296,0.191,3.5,10.7,7,8.8,1.4,2.1,11.9,11.5,-0.1,1.6,1.5,0.048,-3.7,1.7,-2,0,838464,0,1.3,2.7,47,0.1,0.2,33.3,0,0.1,25,0.3,1.2,27,0,0.1,0
Bruno Caboclo,MEM,2019,SF,23,34,14,20,23.5,108.4,107.5,0.9,9.1,1.32,15,5,13.7,9.3,11.4,53.3,57.1,15,99.94,7.8,0.5,1.1,1.4,0.4,0.2,0.7,68.2,31.8,0,4.6,2.3,6.8,1.3,1.4,0.5,2.6,7.5,5.9,8,20.6,1,0.4,2.4,1.1,800,12.4,0.571,0.578,0.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,0.6,0.9,1.5,0.09,-1,1.2,0.2,0.4,705361,0,1.3,2.6,51.7,0,0.1,0,0.1,0.1,100,1.4,3.8,37.2,0,0,0
Bryn Forbes,SAS,2019,SG,25,82,48,34,28,109.9,110.2,-0.3,10.5,2.19,16.3,0.8,9.6,5.3,7.5,56.8,58.6,17.1,99.21,7.7,0.2,0.5,0.9,0.3,0.5,0.9,40.3,59.7,0,2.3,2.2,4.5,1.6,0.9,1.8,2.5,8.6,7,8,26.4,0,0.4,1.9,1,2293,12,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1,0.1,8.8,17.4,2.5,1.3,3.8,0.079,1,-1.7,-0.7,0.7,3125000,0,1,1.9,52.6,0.5,1.2,40,0.8,1.6,51.2,2.1,5,42.9,0,0,0
Buddy Hield,SAC,2019,SG,26,82,39,43,31.9,109.4,110,-0.6,11.7,1.4,11.5,3.6,11,7.2,8.2,56,58.7,24.3,104.94,11,0.2,0.4,1.4,0.6,0.6,1.2,48,52,0,4.5,3.2,7.7,3.6,2.1,5,5.4,10.5,10,9.6,34.1,0.4,0.7,2.5,1.8,2615,17.5,0.587,0.479,0.142,4.1,12.4,8.1,11.9,1,1.1,9.2,25.1,4.3,1.6,5.9,0.108,3.1,-2,1.1,2.1,3833760,0,2.4,4.3,55.7,0.7,1.9,38.1,1.1,2.5,44.8,3.4,7.9,42.7,0,0,0
C.J. Williams,MIN,2019,SG,29,15,4,11,8.5,95.5,113,-17.5,15.8,2.4,23.1,0.7,5.3,2.9,9.6,55.7,55,13.8,100.37,4.9,0,0,0.7,0.1,0.1,0.3,50,50,0,0.5,1.4,1.9,0.4,0.2,0.3,0.9,1.8,3.1,1.8,8.8,0,0.1,1.1,0.2,128,8.8,0.55,0.457,0.029,0.8,5.9,3.3,12.9,2.2,0,12.4,13.3,0.1,0.1,0.1,0.042,-1.8,-2.2,-4,-0.1,77250,0,0.5,0.8,54.5,0.1,0.2,66.7,0.3,0.4,80,0.4,1.1,31.3,0,0,0
Caleb Swanigan,SAC,2019,PF,22,21,10,11,8.5,90.9,107.6,-16.8,9.8,0.61,12.8,8.1,23.6,15.6,20.9,34.9,37.7,17,102.86,5.3,1.1,2.7,0.4,0.1,0.1,0.2,40,60,0.14,1.4,0.7,2,0.3,0.5,0.2,1.5,3.5,2.1,2.8,8.6,0,0.3,1.3,0.7,178,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8,1.6,0.5,24,17.7,-0.5,0.2,-0.2,-0.06,-7.8,0,-7.8,-0.3,1740000,0,0.7,1.5,45.2,0.2,0.5,30,0,0.3,0,0,0.3,14.3,0,0,0
Cameron Payne,CLE,2019,PG,24,40,7,33,17.8,99.5,114.8,-15.2,22.5,2.36,27.1,1.7,8.3,5,11.5,48.7,51.9,16.9,101.97,7.4,0.1,0.2,1.7,0.3,0.3,0.7,48.1,51.9,0.08,1.9,1.5,3.4,1,0.6,0.6,2.8,6.2,5,4.9,17.3,0.2,0.2,1.6,1.1,712,11.5,0.519,0.377,0.184,2,9.2,5.5,21.8,1.9,1.1,15.7,17.6,0.1,0.3,0.5,0.031,-1.9,-1.6,-3.5,-0.3,3440356,0,1.2,2.2,55.1,0.4,0.8,46.9,0.2,0.5,36.8,0.6,2.1,30.5,0,0,0
Cameron Reynolds,MIN,2019,SG,24,19,6,13,13.7,107.5,112.4,-4.9,7.3,2.6,13,1.4,10.2,5.7,5,55.8,58,14.1,101.29,6.3,0.1,0.1,0.7,0.1,0.2,0.2,25,75,0,1.6,1.7,3.3,1.1,0.3,0.4,0.8,3.7,4.5,3.3,12.8,0.1,0.2,1.4,0.4,259,10.4,0.58,0.654,0.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,0.078,-0.1,-2.2,-2.3,0,108953,0,0.3,0.7,42.9,0.3,0.4,62.5,0.1,0.3,20,1.1,2.7,41.2,0,0,0
Caris LeVert,BKN,2019,SF,24,40,19,21,26.6,108.5,108.7,-0.2,23.1,2.26,20.6,3,10,6.5,9.1,47.8,50.9,23.5,102.02,10.3,0.1,0.2,2,0.5,0.6,1,43.9,56.1,0.1,3.3,2.9,6.2,2.4,1.2,1.2,7.8,8.7,8.6,7.4,26.7,0.4,0.7,1.9,2.8,1063,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1,11.4,24,0.5,1.2,1.7,0.077,-0.3,0.1,-0.2,0.5,1702800,0,3.2,6.1,52.5,0.7,1.8,38,0.1,0.4,28.6,1.2,3.9,31.2,0,0,0
Carmelo Anthony,HOU,2019,PF,35,10,4,6,29.4,102.3,112.2,-9.9,2.8,0.63,3.5,2.7,15.8,8.8,5.6,49.2,51.3,19.9,99.87,7.4,0.3,0.7,1.1,0.4,0.3,0.7,57.1,42.9,0,3.1,2.8,5.9,0.9,1.2,1.1,3.2,9.3,8.5,7,31.2,0.7,0.4,3.2,2.1,294,10.9,0.513,0.529,0.182,3.3,17.3,10.2,2.6,0.7,2,5.8,20.5,0.1,0.2,0.3,0.048,-3.1,-2.8,-5.9,-0.3,2393887,0,1.5,2.5,60,0.7,1.6,43.8,0.6,1.6,37.5,2.1,6.4,32.8,0,0,0
Cedi Osman,CLE,2019,SF,24,76,17,59,32.2,106,118.8,-12.8,12,1.71,15.9,1.8,13.4,7.3,9.3,50.4,53.6,18.2,98.05,7.5,0.5,1.1,1.3,0.4,0.6,1,42.5,57.5,0.09,4.1,3.5,7.6,1.6,1.2,1.8,5,11.2,8.9,9.8,34.1,0.1,0.6,2.6,2.2,2444,11.5,0.536,0.443,0.214,2,14.8,8.1,12.1,1.2,0.4,11,18.6,1.2,0.2,1.5,0.029,-0.4,-1.7,-2.1,-0.1,2775000,0,2.3,4.2,53.8,0.4,1.2,38.6,0.3,0.8,38.7,1.7,4.9,34.9,0,0,0
Chandler Hutchison,CHI,2019,SF,23,44,10,34,20.3,101.9,107.6,-5.6,5.5,1.36,11.9,3.3,16.7,10,8.7,49.3,50.7,12.1,100.63,7.3,0.1,0.3,1.1,0.3,0.5,0.8,36.1,63.9,0.18,1.8,1.9,3.7,1.1,0.6,1.4,3.4,6.4,4.9,5.7,20.2,0.1,0.3,1.3,1,895,8.8,0.507,0.239,0.182,3.7,18.9,11.2,5.3,1.2,0.6,10,12.2,0,0.6,0.6,0.03,-3.9,-0.4,-4.3,-0.5,1991520,0,1.6,2.9,55.9,0.2,0.7,31,0.1,0.1,75,0.3,1,28.3,0,0.1,0
Chandler Parsons,MEM,2019,SF,30,25,11,14,19.8,101.6,107,-5.4,14.3,1.34,16,0.7,12.6,6.6,11.9,45.3,48.4,19.2,99.77,6.9,0.1,0.3,0.8,0,0.3,0.3,12.5,87.5,0.04,1.1,1.3,2.4,0.5,0.5,1.2,2.3,5.8,5.4,7.9,18.9,0.2,0.3,1.8,1.1,496,8.5,0.484,0.516,0.137,0.9,15.2,7.9,13.4,1.9,1,14.2,20.3,-0.6,0.6,0,-0.004,-3.7,-0.6,-4.3,-0.3,24107258,0,1.1,2.1,50.9,0.2,0.8,26.3,0.3,0.6,43.8,1.2,3.7,31.2,0,0,0
Channing Frye,CLE,2019,C,36,36,7,29,9.5,99.1,121.9,-22.7,10,1.54,12.8,1,15.8,7.5,8.3,50.4,52.4,17.4,98.04,5.3,0.8,1.9,0.3,0,0.1,0.1,33.3,66.7,0,2.5,0.9,3.4,0.2,0.4,0,0.3,2.8,2.7,2.9,9.5,0.1,0.1,1.2,0.4,341,8.9,0.524,0.675,0.12,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,0.1,0,0.1,0.016,-1.9,-2.9,-4.8,-0.2,2393887,0,0.1,0.3,55.6,0.1,0.5,13.3,0.1,0.4,28.6,0.9,2.2,40.5,0,0,0
Chasson Randle,WAS,2019,PG,26,49,19,30,15.2,104.8,110.6,-5.8,18.2,2.26,25.1,1.3,6.2,3.6,11.1,52.5,55.5,16,104.06,5.3,0.1,0.2,1,0.1,0.1,0.2,58.3,41.7,0.02,1.5,1.8,3.3,1.1,0.6,0.6,1.7,5.4,4.3,4.7,16.7,0.1,0.3,1.9,1.1,743,9.9,0.555,0.53,0.286,1.4,6.8,4.1,17.5,1.6,0.3,15,16.4,0.4,0.2,0.6,0.041,-1.4,-3,-4.4,-0.4,975824,0,0.9,1.7,50.6,0,0.2,12.5,0,0.2,18.2,0.9,2.3,40,0,0,0
Cheick Diallo,NOP,2019,PF,22,64,27,37,14,105.3,110,-4.7,5.1,0.67,8.6,7.9,26,17.1,12.8,62.2,64.4,15.5,107.19,12.1,1.5,3.5,0.6,0.3,0.3,0.6,42.1,57.9,0.02,4.3,0.7,5,0.8,1.1,0.7,4.3,5.8,4.1,4.3,14.7,0.5,0.3,1.8,1,896,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3,14,16,1.4,1.2,2.6,0.14,-2.1,0.5,-1.6,0.1,1544951,0,2,3,68.9,0.5,1.1,49.3,0.1,0.3,47.1,0,0,33.3,0,0,0
Chimezie Metu,SAS,2019,PF,22,29,14,15,5,99.4,100.6,-1.3,14,0.87,13.8,6.1,17.9,12.1,16,32.8,38.9,22.3,104.79,5.2,0.2,0.5,0.4,0.1,0.1,0.1,50,50,0,0.7,0.8,1.4,0.7,0.2,0.3,1.2,2.5,1.2,1.4,5.2,0.1,0.1,0.5,0.4,145,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12,2,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-9,-0.2,-9.2,-0.3,838464,0,0.5,1.1,48.3,0.2,0.7,31.3,0,0.5,0,0,0.1,0,0,0,0
Chris Boucher,TOR,2019,PF,26,28,21,7,5.8,105.5,109.7,-4.2,2,0.29,2.2,8.6,20.9,14.8,7.6,52.6,56.3,21.4,106.79,11.4,0.7,1.5,0.4,0.1,0.1,0.1,50,50,0,3.1,0.9,4,0.3,1.1,0.4,1.6,2.1,2.3,2.3,6.2,0.9,0.3,1.1,0.5,163,22.2,0.563,0.487,0.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,0.2,0.4,0.7,0.194,-1.7,2.8,1.1,0.1,457418,0,0.8,1.4,57.9,0,0,0,0,0,0,0.4,1.3,32.4,0,0,0
Chris Chiozza,HOU,2019,PG,23,7,6,1,4.6,83.8,108.8,-25,19,4,30.8,2.1,11.1,5.3,7.7,37.5,37.5,10.8,104.75,5.1,0,0,0.3,0.1,0,0.1,100,0,0,0.4,1.1,1.6,0.4,0,0,0,0.9,1.4,2.1,7.4,0.1,0.1,0.3,0.1,33,7,0.375,0.625,0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0,0,0,0.023,-4.5,-0.2,-4.7,0,137374,0,0,0.3,0,0,0,0,0,0.2,0,0.3,0.7,40,0,0,0
Chris Paul,HOU,2019,PG,34,58,39,19,32,112.4,104.2,8.3,38.2,3.11,33.1,1.9,12.3,7,10.6,50.8,56,22,100.37,13.8,0.4,0.9,3.3,0.6,0.7,1.2,45.1,54.9,0.07,1.7,1.9,3.6,2.7,1.6,1.1,3.8,10.5,8.3,8.3,33.2,0.3,0.3,2.5,3.2,1857,19.7,0.56,0.493,0.282,2.1,13.9,7.9,39.3,3,0.8,15.8,22.5,4.4,2.2,6.6,0.172,2.9,0.2,3,2.4,35654150,0,1.1,2.3,48.5,1.4,3.2,45.7,0.5,0.9,56.9,2.1,6,35.4,0,0.1,33.3
Christian Wood,NOP,2019,PF,23,21,13,8,11.9,100.9,110.3,-9.4,5.1,0.47,4.8,6.1,23.1,14.7,10.3,56,60.7,24.7,108.35,14.6,0.6,1.4,0.5,0.1,0.2,0.4,37.5,62.5,0,2.9,1.9,4.8,1.1,1.3,1.1,4.6,5.1,3.6,5.2,13,0.5,0.2,0.8,1.7,251,21.9,0.607,0.222,0.479,7.2,26.5,17,4.8,1.3,3.2,10.7,26.1,0.4,0.3,0.8,0.151,-1.5,-1.8,-3.3,-0.1,1512601,0,2.3,3.8,61.3,0.2,0.5,40,0.1,0.3,33.3,0.5,1.3,34.6,0,0,0
CJ McCollum,POR,2019,SG,27,70,43,27,33.9,115.4,108.9,6.5,13.3,1.95,12.6,2.5,8.7,5.6,6.5,52.7,55.3,24.8,101.22,10.3,0.2,0.3,1.1,0.6,0.7,1.3,48.9,51.1,0,5,3,8.1,2.5,1.8,2.7,7,10.4,9.9,9.7,34.1,0.4,0.9,2.5,2.4,2375,17,0.553,0.358,0.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,4,1.7,5.6,0.114,2.2,-1.9,0.3,1.3,25759766,0,2.7,5.2,52.5,1.7,3.4,48.8,1.4,2.8,49.5,2.4,6.3,37.6,0,0,0
CJ Miles,MEM,2019,SF,32,53,33,20,16.2,103.8,105.5,-1.7,6.1,1.2,9,1.4,9,5.1,7.5,46.8,50.4,17.3,104.03,5.6,0.1,0.3,0.9,0.2,0.3,0.5,46.2,53.8,0.08,1.7,1.4,3.1,0.7,0.3,0.9,1.2,4.9,4.4,5.6,15.6,0.3,0.3,1.5,0.9,856,9,0.504,0.653,0.186,1.7,10.3,6.1,6,1.5,1.5,8.2,18.6,-0.2,0.9,0.7,0.041,-2.1,-1.4,-3.4,-0.3,8333333,0,0.5,1.1,44.1,0.2,0.5,30.8,0.2,0.4,47.8,1.3,3.9,33.2,0,0,0
Clint Capela,HOU,2019,C,25,67,44,23,33.6,114,108.7,5.4,7,1.02,9.3,13,24.1,18.5,9.1,64.8,65.8,18,98.21,15.6,2.6,6,1.1,0.8,0.7,1.4,54.2,45.8,0.06,10.3,3.5,13.8,2,3.5,2.4,14.1,11.4,9.1,10,35.5,1.5,0.9,2.5,3.3,2249,23.8,0.658,0,0.357,14.4,27.6,20.8,7.1,1,3.9,10,18.2,7.8,3,10.8,0.23,1.3,1.6,2.9,2.8,15793104,0,7,10.6,66,0.1,0.3,20,0,0,0,0,0,0,0,0,0
Cody Zeller,CHA,2019,C,26,49,22,27,25.4,112.3,110.9,1.4,11.4,1.65,17.8,8.4,17.1,12.7,10.8,55.9,61.1,15.9,100.64,10.1,5.4,12.6,1.5,0.3,0.6,0.9,34.1,65.9,0.08,7.2,2.2,9.4,1.8,1.6,0.7,7.4,7.3,7.5,6.5,24.8,0.8,0.9,3.3,3.1,1243,17.2,0.611,0.064,0.409,9.4,19.7,14.5,12.1,1.5,2.9,13.2,16.3,2.6,1.2,3.9,0.15,0.2,1.7,2,1.2,13528090,0,3.4,5.8,58.9,0.3,0.7,42.9,0,0.1,33.3,0.1,0.4,27.3,0,0,0
Collin Sexton,CLE,2019,PG,20,82,19,63,31.8,105.6,118.1,-12.5,15.4,1.31,13.9,2.1,7.2,4.5,10.6,48,52,24.7,98.54,7.3,0.2,0.4,1.1,0.6,0.5,1.1,52.8,47.2,0.01,2.9,3.7,6.6,2.3,1.2,2.5,6.2,11,8.5,10,33.5,0.1,1.2,2.3,3.1,2605,12,0.52,0.245,0.211,2.3,8,5,15.3,0.8,0.2,12.3,25.2,-0.1,-0.5,-0.6,-0.011,-1.5,-3.7,-5.2,-2.1,4073760,0,2.7,5.5,49.2,1,2.6,39.8,1.2,3.1,37.8,1.5,3.6,40.6,0,0,0
Corey Brewer,SAC,2019,SF,33,31,13,18,15.9,106.6,106.6,0,10.7,2.05,19.4,4.5,9.8,7,9.5,48.8,53.2,13,104.04,6.3,0.1,0.2,2.2,0.4,0.3,0.7,54.5,45.5,0.13,1.7,1.8,3.5,0.8,0.4,1.2,2.5,5.3,3.7,4.8,15.2,0.2,0.3,2,1.1,492,11.6,0.532,0.358,0.35,5.4,10.7,8,10.2,3,1.2,11.8,13.6,0.4,0.6,1,0.095,-1.1,1,-0.1,0.2,2559925,0,1.2,2.1,54.5,0.1,0.3,25,0,0.2,20,0.5,1.4,31.8,0,0,0
Cory Joseph,IND,2019,PG,27,82,48,34,25.2,107.6,102.4,5.2,20.8,4.01,33.1,1.9,11.1,6.6,8.3,46.3,47.4,13.4,99.69,8.7,0.2,0.4,1.5,0.4,0.7,1.1,34.4,65.6,0.01,2.7,2.9,5.6,1.1,0.6,0.7,2.4,7.1,6.4,6.9,23.4,0.3,0.3,1.6,1.1,2063,11,0.474,0.312,0.078,2.1,12.6,7.5,20.7,2.2,0.9,12.4,13.7,0.5,2.9,3.5,0.081,-2,1.4,-0.5,0.8,7945000,0,0.8,1.7,50.7,0.7,1.5,46.5,0.5,1.4,37.7,0.7,2,32.3,0,0.1,25
Courtney Lee,DAL,2019,SG,33,34,6,28,12.6,102.3,108.6,-6.4,13,2.64,19.7,1.9,10.5,6,7.4,47.3,49.2,15,102.56,6.8,0.1,0.2,1,0.1,0.3,0.5,29.4,70.6,0.09,0.9,1,1.9,0.6,0.1,0.5,1.1,2.9,3.2,4,12.9,0.1,0.1,0.9,0.6,428,10.3,0.492,0.426,0.163,2.2,11.2,6.7,12.8,2.4,0.6,9.2,15.3,0.1,0.4,0.4,0.05,-2.5,-0.2,-2.8,-0.1,12253780,0,0.4,0.8,55.6,0.3,0.7,45.8,0.3,0.7,47.8,0.5,1.6,29.1,0,0,0
Cristiano Felicio,CHI,2019,C,26,60,16,44,12.4,103.7,111.7,-8,7,1.12,13.2,10.1,18.7,14.3,11.8,53.1,56.8,13.8,101.48,8.6,2,4.2,0.2,0.2,0.2,0.3,52.4,47.6,0,3.2,1.2,4.4,0.5,1.1,0.3,3,4,3.2,3.4,13.6,0.1,0.4,1.2,1.1,746,13.4,0.568,0.022,0.408,11.4,20.5,15.9,7.2,0.7,0.8,13.5,14.3,0.9,0.4,1.4,0.088,-2.5,-1.1,-3.5,-0.3,8470980,0,1.5,2.6,56.4,0.1,0.2,45.5,0,0.1,25,0,0.1,0,0,0,0
D.J. Augustin,ORL,2019,PG,31,81,42,39,28,110.4,107.2,3.2,25.8,3.33,32.4,1.8,7.1,4.4,9.7,56.6,61.6,16.9,98.88,10.3,0.3,0.6,0.8,0.4,0.5,0.9,42.1,57.9,0.07,1.1,2.1,3.2,1.7,0.8,1.3,3.8,8.5,6.2,7.8,28.2,0,0.5,1.4,2.5,2269,15.7,0.616,0.459,0.309,1.9,7.8,4.8,26.9,1.1,0.1,14.3,17.2,5,1.9,6.9,0.146,1.7,-2,-0.3,1,7250000,0,1.7,3.2,53.5,0.3,0.8,41.8,0.3,0.5,51.2,1.6,3.8,42.7,0,0.1,0
D.J. Wilson,MIL,2019,PF,23,48,37,11,18.4,107,102.2,4.9,8,1.63,14.6,4.7,17.4,11.2,9,50.6,51.5,14.1,105.55,7.5,0.6,1.4,0.6,0.2,0.3,0.5,44,56,0.06,4.8,3,7.8,1.1,1,0.5,2,5.8,4.3,5.8,16,0.4,0.2,1.8,0.9,882,10.3,0.515,0.506,0.187,5.5,19.2,12.8,7.6,0.9,1.9,10.5,14.4,0.3,1.4,1.7,0.093,-2.4,0.9,-1.6,0.1,2534280,0,0.9,1.8,51.8,0.2,0.6,34.6,0.1,0.3,38.5,1,2.6,36.2,0,0,0
